filename,high,low,slightly high,slightly low
2115_crop_14_jpg.rf.08DyTzAadYgIK3yfNXoU.jpg,1,0,0,0
1068_crop_1_jpg.rf.zunNj4N2GQNrBtAfhCXt.jpg,0,0,0,1
1996_crop_8_jpg.rf.f4kkTXMpVLgg4a83YXos.jpg,1,0,0,0
302_crop_3_jpg.rf.xYTqfxtD7qlLPOSsgq5B.jpg,0,0,0,1
862_crop_3_jpg.rf.mVt4Nh3mmrpm6hVLwigr.jpg,0,0,1,0
1001_crop_3_jpg.rf.yNmw2FICzjgzfNYkOyf1.jpg,0,0,1,0
4412_crop_10_jpg.rf.zzZZpv8RfZg6Wcx12M2y.jpg,1,0,0,0
873_crop_4_jpg.rf.ySiLQ7rtUIp9mZGENulj.jpg,0,0,0,1
4410_crop_15_jpg.rf.6u0D7e3Xqo1k5QFLZVTL.jpg,0,1,0,0
842_crop_1_jpg.rf.xZu1m9aspHGGQbrID6gS.jpg,0,0,1,0
6189_crop_5_jpg.rf.gOBppQXoQfZpq6ge6k0z.jpg,0,0,1,0
4413_crop_15_jpg.rf.gMmnYEQLrwyU7VlWWfoL.jpg,0,1,0,0
6532_crop_1_jpg.rf.6xvbO8r6LIZLyCXFDAxg.jpg,0,0,0,1
1999_crop_6_jpg.rf.fObTMCE0n0or5Ys3DMXD.jpg,1,0,0,0
4373_crop_12_jpg.rf.ffdA1ppuJJTd0vMPOXpS.jpg,1,0,0,0
4362_crop_6_jpg.rf.yp2iUnRzVJs8shFHRKD0.jpg,0,1,1,0
498_crop_1_jpg.rf.AFphviqFvFpgVjdvZM9E.jpg,0,0,1,0
4395_crop_5_jpg.rf.fK7b2PSyfH43X7SUYdhW.jpg,0,0,1,0
1927_crop_13_jpg.rf.ChMMsYZJFRyg6mWaZEsd.jpg,0,0,1,0
1961_crop_15_jpg.rf.xIMv9ncZpF6jDY40i53x.jpg,0,0,1,0
1065_crop_5_jpg.rf.6xZp4MpDBilPUl4oymFo.jpg,1,0,0,0
1289_crop_1_jpg.rf.xjZchfaCmnpWimAyQtTP.jpg,0,0,0,1
1429_crop_0_jpg.rf.0Aa0Z3Y39eAUOySlbegu.jpg,1,0,0,0
4348_crop_9_jpg.rf.7JvkMIugBzewS0jcLkws.jpg,0,1,0,0
17_crop_7_jpg.rf.WH5xx0vi7llQb5pKr3R3.jpg,0,0,0,1
6161_crop_0_jpg.rf.fimxxeZmbtlyq2ixPGTN.jpg,0,0,0,1
985_crop_8_jpg.rf.WGoz3zrXNyVJqTbhamFf.jpg,0,0,0,1
1300_crop_8_jpg.rf.fOmt9mpcBcCZOUWY9r8g.jpg,1,0,0,0
1992_crop_9_jpg.rf.fhZOMouekJTkY1RpVech.jpg,0,1,0,0
4403_crop_10_jpg.rf.gX6jcZGMxUhNMHC9t9G9.jpg,0,1,0,0
2039_crop_18_jpg.rf.yddk9tVKYnyX4WjZHMd6.jpg,1,0,0,0
1281_crop_4_jpg.rf.yFBgPcO8vqjG5VBmEGaj.jpg,0,0,0,1
4399_crop_12_jpg.rf.WItDC1dKp19gKk6EY7TT.jpg,0,0,0,1
1935_crop_9_jpg.rf.7QSWYxqYAEF1iXcPIKe1.jpg,0,1,0,0
4352_crop_6_jpg.rf.CNpCrFr6234KDvSUbyfJ.jpg,0,0,1,0
4341_crop_9_jpg.rf.KV7stxUlLr5wLgVTT9LF.jpg,0,1,0,0
6534_crop_3_jpg.rf.hKri4wLHli4IhuUdYWyj.jpg,0,0,0,1
6250_crop_3_jpg.rf.7CPW1jxvo6WpwczYEzHc.jpg,1,0,0,0
4342_crop_4_jpg.rf.7UxUZ0csKsbBX6K3yhTr.jpg,1,0,0,0
898_crop_3_jpg.rf.APba6Y4Lm0VYNhwQU8nR.jpg,0,0,1,0
4356_crop_3_jpg.rf.hAHTg4QdAHiP2xV0i8sM.jpg,0,1,0,0
664_crop_6_jpg.rf.C6VNRLFCyOslp9PDS7lB.jpg,1,0,0,0
4353_crop_0_jpg.rf.gflGEFqBfDPHUIjCZgN5.jpg,0,0,0,1
1452_crop_8_jpg.rf.QbPo2g1fdFzEL0BjJM6c.jpg,1,0,0,0
4292_crop_17_jpg.rf.hOOP9SuCHyU7ypdm4FXc.jpg,0,0,0,1
896_crop_1_jpg.rf.g1Dq4pm8Z2bqp0vAoEUR.jpg,0,1,0,0
4352_crop_7_jpg.rf.hPqCgClumx73ld5s6Rv6.jpg,0,0,1,0
1640_crop_3_jpg.rf.7InRL52uYcba1cFYMmAY.jpg,1,0,1,1
1976_crop_5_jpg.rf.z968TGaMhcwdG5nlEztG.jpg,0,1,0,0
984_crop_5_jpg.rf.ytH01UiFYYYK6W79CFyb.jpg,0,0,1,0
4375_crop_10_jpg.rf.gA7M9zUjIGbjmz1bxQto.jpg,0,0,1,0
1320_crop_6_jpg.rf.AYIT3wFQNXjBvAU0DMqv.jpg,0,0,1,0
842_crop_4_jpg.rf.JHnU4D1tAgHAGcEukRs2.jpg,1,0,0,0
1043_crop_3_jpg.rf.7kjwwu2naai5D6fDXW75.jpg,1,0,0,0
1938_crop_3_jpg.rf.WYtHSSYtBllZrDy7iZ5t.jpg,0,0,1,0
4410_crop_12_jpg.rf.Cw2YB5OSnzg9kSwCyUCF.jpg,0,0,0,1
848_crop_0_jpg.rf.heEQBFTRCSg47Bez2STL.jpg,0,0,0,1
6537_crop_6_jpg.rf.eapaphECO4TiaRyW4Cm4.jpg,0,0,0,1
1432_crop_3_jpg.rf.QfleBXuP2yAsyzb5B0OJ.jpg,1,0,0,0
4411_crop_12_jpg.rf.yupqFjZmc1ToscACFIcN.jpg,0,0,0,1
846_crop_10_jpg.rf.0WXMGJpCuaBlzwRBEwkE.jpg,0,0,0,1
1068_crop_0_jpg.rf.mWexafPSgMjVEDV56hb6.jpg,1,0,0,0
1661_crop_13_jpg.rf.z3VrQn2fWBNZyP2ndrht.jpg,1,0,0,0
1434_crop_3_jpg.rf.7qHOEviut5PmGuefTYkv.jpg,1,0,0,0
4317_crop_3_jpg.rf.g74glJGq4Q93fwzNcXR0.jpg,0,1,0,0
1435_crop_5_jpg.rf.7lFxieXyCs6oZnqMssls.jpg,1,0,0,0
1322_crop_5_jpg.rf.JL1MroU1nN49VQmopMe7.jpg,1,0,0,0
1942_crop_2_jpg.rf.yyJ5gBoNZ5dFgKsnrftP.jpg,0,0,1,0
4324_crop_6_jpg.rf.CxCdVlJ1mXOOq0Sr6ARw.jpg,1,0,0,0
4337_crop_3_jpg.rf.9T6O8BsTxMMmYpk65MNS.jpg,1,0,0,0
4319_crop_0_jpg.rf.yCYGrwE6YG5m0WKtho7j.jpg,1,0,0,0
6193_crop_1_jpg.rf.z5CvLDzMJG1Anuf1qCZq.jpg,0,0,0,1
4354_crop_4_jpg.rf.hV4ffCgwIEWtZEj7yD3n.jpg,0,1,0,0
4352_crop_8_jpg.rf.9PH355lNBwE9m8x1NSJr.jpg,0,1,0,0
2113_crop_2_jpg.rf.0d0nW9ls1DOM24Qr0I1S.jpg,1,0,0,0
4338_crop_5_jpg.rf.9KJ8hr4Ltti0lHDQpL7U.jpg,0,0,0,1
2041_crop_4_jpg.rf.RJrnayvPPEUbfSvYkTky.jpg,0,1,0,0
685_crop_1_jpg.rf.hkN5CnfKvce8ojO9uR0a.jpg,0,1,0,0
4329_crop_3_jpg.rf.CzbwIn58TftahNU8mXNd.jpg,0,0,0,1
4334_crop_6_jpg.rf.gQTyBnnTKA8breCYUhpo.jpg,1,0,0,0
2106_crop_5_jpg.rf.gIlv0YFCPNTLVMeMuDrx.jpg,0,0,0,1
647_crop_4_jpg.rf.gJ16PGSst0YyHiJ3oDv0.jpg,0,0,0,1
4323_crop_12_jpg.rf.hhJQqPBGQIemmnk5O8X6.jpg,0,0,0,1
4323_crop_9_jpg.rf.gJfo90S4amoEj4Za8RMz.jpg,0,0,0,1
4302_crop_3_jpg.rf.zEvUvDFHtmSbURPd76DB.jpg,0,0,0,1
1998_crop_0_jpg.rf.0U38LuM0tZs03caFyAVx.jpg,0,0,1,0
2058_crop_15_jpg.rf.zNTne1Quouz5bwnhR8uZ.jpg,1,0,0,0
4364_crop_8_jpg.rf.KxFfnSd9pvaXJfZOJHob.jpg,0,0,1,0
1663_crop_0_jpg.rf.zObtdVYFVfEcIIfEDFXp.jpg,0,0,1,0
2037_crop_19_jpg.rf.AbGlcfYvXFU5yPId3C5O.jpg,0,0,1,0
2124_crop_9_jpg.rf.0lWkEmA2oSBfnsoshmPP.jpg,1,0,0,0
1303_crop_3_jpg.rf.hobSPP7P3gFxavbthL2h.jpg,1,0,0,0
6306_crop_2_jpg.rf.iaErqJaxWq8LzoGakFY5.jpg,0,1,0,0
1935_crop_5_jpg.rf.gfvtoVvAbmKrjDqJX3OK.jpg,0,1,0,0
499_crop_8_jpg.rf.81XSvuYBJcYYr0VmmtdW.jpg,0,0,1,0
2077_crop_18_jpg.rf.CzIRO3R0ROThhmGrBewV.jpg,0,0,1,0
1045_crop_2_jpg.rf.WZK6G8fixRtCseKuMlxx.jpg,1,0,0,0
4341_crop_6_jpg.rf.cjTUzrh8hMlKaYiBGIdk.jpg,0,0,0,1
4329_crop_8_jpg.rf.8aNkGXynB8qupdPjOekR.jpg,1,0,0,0
4313_crop_0_jpg.rf.gncfOfPlHrkcSIDEPXC0.jpg,1,0,0,0
6527_crop_8_jpg.rf.i4Mv97SPR2vA6ArnaIsN.jpg,0,0,0,1
1674_crop_0_jpg.rf.Qjcncu5IBnPSxPolRVL6.jpg,0,0,0,1
1665_crop_18_jpg.rf.zNprCLxtCP1y9lz2HRzk.jpg,0,0,0,1
4355_crop_4_jpg.rf.WkpoDSmnd6tpylhXlyfn.jpg,0,0,1,0
6335_crop_3_jpg.rf.RAWlHwkzQUBNjgpwB2r8.jpg,0,0,0,1
4339_crop_25_jpg.rf.80vQU54p3E40EOcZxQlH.jpg,1,0,0,0
894_crop_0_jpg.rf.i2RfayX6MlZrqrHfll41.jpg,1,0,0,0
873_crop_6_jpg.rf.9xfczTs44Un1AIrD8rd5.jpg,0,0,1,0
1275_crop_2_jpg.rf.D9wSHyskTzBKdSlYoWgp.jpg,1,0,0,0
1449_crop_0_jpg.rf.8iHk3OoI4JmLfD531vVT.jpg,1,0,1,1
4346_crop_5_jpg.rf.RNVbEWrw7NBeQUWlLsIo.jpg,1,0,0,0
1548_crop_2_jpg.rf.QzyPvBrc5uTpXTE7k68G.jpg,1,0,0,0
4339_crop_2_jpg.rf.zA3HphYYZxJznmua7Dtb.jpg,1,0,0,0
1640_crop_6_jpg.rf.9a4U6XYSV9N93nflrMTx.jpg,1,0,0,0
1927_crop_3_jpg.rf.R24A17qeq2Ek3F8NIBpC.jpg,0,0,1,0
4364_crop_5_jpg.rf.iVnDc8Qwrsxs111QNS3p.jpg,1,0,0,0
1519_crop_2_jpg.rf.JUeYtuRGWKpdtD1grgnm.jpg,1,0,0,0
2105_crop_13_jpg.rf.iII9K3QicakEDmfsI0UB.jpg,0,0,1,0
6301_crop_3_jpg.rf.zHQzB5wOmdzeKBifsgcJ.jpg,0,0,1,0
2107_crop_7_jpg.rf.iO9gIRLoa3dhoVDbgwRw.jpg,0,0,0,1
4324_crop_8_jpg.rf.JV29tqsNPBgKqrnQGhB0.jpg,0,0,0,1
4356_crop_8_jpg.rf.8IFDYtIBlGDZgXWPmNU4.jpg,0,0,0,1
4341_crop_0_jpg.rf.RKq6n8ZIjcTXioozgwL3.jpg,0,0,0,1
1322_crop_4_jpg.rf.z96SLPbbqaNrX3KxAmdz.jpg,0,0,0,1
664_crop_9_jpg.rf.9X7sBKJmCQFX9NPJYU51.jpg,0,0,0,1
2052_crop_1_jpg.rf.JlmOYLdwNjDyMYUx95V1.jpg,1,0,0,0
4627_crop_10_jpg.rf.JSkCVycUd3Bg8ZkD2e9G.jpg,0,0,0,1
486_crop_0_jpg.rf.gIEbO8bBbD5VWNLJf8ud.jpg,0,0,0,1
2128_crop_11_jpg.rf.0rbbScCS7eAy6IEUOO9z.jpg,1,0,0,0
1946_crop_10_jpg.rf.DRNQnL15ViAPF4NjUkuI.jpg,1,0,0,0
1990_crop_0_jpg.rf.0s7HXi6SHqJ2oC7zE9Sa.jpg,0,1,0,0
6315_crop_0_jpg.rf.9yRHFYNbmVqNIlD4PeJb.jpg,0,0,0,1
1640_crop_2_jpg.rf.ifnKEfaCK7LFr0DdqZ8J.jpg,0,0,1,0
1436_crop_2_jpg.rf.mlwIme3c5cy7vurqLIj0.jpg,1,0,0,0
1942_crop_8_jpg.rf.hlm1LL49zRPC40P2oVXD.jpg,0,0,0,1
2053_crop_1_jpg.rf.zcxGmqPDkMpmhnORgBYh.jpg,0,0,1,0
2023_crop_20_jpg.rf.AglWhiCuc6yuBejAH7hm.jpg,0,0,1,0
2122_crop_10_jpg.rf.DbmYFVjyrLRyTwYpZxHp.jpg,1,0,0,0
1525_crop_1_jpg.rf.DqRjyQOefGWltWpxyJxD.jpg,1,0,0,0
1978_crop_5_jpg.rf.if7t3WPft3PFAMqBYuZc.jpg,0,0,1,0
638_crop_0_jpg.rf.oFXnEayImR8tS63LJJbu.jpg,0,1,0,0
841_crop_8_jpg.rf.DH2vufhIBG6VoA0NIPKb.jpg,0,0,1,0
1945_crop_6_jpg.rf.ohzMOV2oVKf0Y053YCDi.jpg,0,0,1,0
4392_crop_23_jpg.rf.0tab7b6vGBiTcT4dHich.jpg,0,1,0,1
4356_crop_6_jpg.rf.oFTu7YW0giuUc2IV6D7j.jpg,0,0,1,0
4375_crop_3_jpg.rf.zXkTEsb3DlwCsh3erMW5.jpg,1,0,0,0
284_crop_0_jpg.rf.oKmyqmH1Zrmg9a6wMv1w.jpg,1,0,0,0
4352_crop_3_jpg.rf.ipZ9vTc9y4d4hahGycm8.jpg,0,0,0,1
4394_crop_7_jpg.rf.RM5T2ZPCopFDxb7vecL2.jpg,0,1,0,0
1642_crop_2_jpg.rf.orWKsKlOvqwkklDpYdZ6.jpg,1,0,0,0
6533_crop_3_jpg.rf.xr4rLLK484CZUGnmQxYj.jpg,0,0,0,1
4379_crop_14_jpg.rf.RFhoi8mu6vuFbSmEJBHJ.jpg,1,0,0,0
4390_crop_4_jpg.rf.8nVWDtLqBzbLoL731E4m.jpg,0,1,0,0
668_crop_11_jpg.rf.geVCI19UcA6ntNA5bIIc.jpg,0,0,1,0
4370_crop_9_jpg.rf.xN4xQra37YyRH1pKP9We.jpg,0,0,0,1
2067_crop_0_jpg.rf.JQOMAsiSqbQNVb6R2O4e.jpg,0,1,0,0
1415_crop_5_jpg.rf.owpHbeG9zqNVYZ5Lpo1g.jpg,1,0,0,0
2051_crop_14_jpg.rf.zfLIrOvGM7wS0babfcyQ.jpg,1,0,0,0
899_crop_10_jpg.rf.ig1V4OAEoRFjN9OMMsSE.jpg,0,0,0,1
1275_crop_13_jpg.rf.ROxXXFM7IAmMSx4DWPAk.jpg,0,1,0,0
1966_crop_19_jpg.rf.AEUDfGzD3QLawZVhU48E.jpg,0,0,1,0
2104_crop_15_jpg.rf.8FFyWjtTYCIPd70ijZsj.jpg,0,1,0,0
1549_crop_2_jpg.rf.shUJ42EYkWBvOyOscTNz.jpg,1,0,0,0
1675_crop_5_jpg.rf.j242mebGsltqooT5BFuZ.jpg,0,0,0,1
2078_crop_7_jpg.rf.86QIBL0ogrNkwfqEZyLX.jpg,0,1,0,1
4342_crop_8_jpg.rf.zUME4luNnTZsZUquHV5D.jpg,0,0,1,0
6535_crop_6_jpg.rf.d0f63OhQoFviiGTC5F0v.jpg,0,0,0,1
6224_crop_4_jpg.rf.ePxGdPuGGhKlhTMULLfX.jpg,0,0,1,0
1515_crop_0_jpg.rf.A1nQEtbgWj6699NRoxG1.jpg,1,0,0,0
888_crop_2_jpg.rf.sdmEBfMuLtDJt1B52li4.jpg,0,1,0,0
4361_crop_7_jpg.rf.xRj6ko2iWbOhCiGCIpWA.jpg,0,0,1,0
499_crop_10_jpg.rf.AIyUZX0pyvHhVjH6WPQA.jpg,0,1,0,0
6551_crop_4_jpg.rf.eSkYepF2HkxA1vYLlIAy.jpg,0,0,0,1
1940_crop_1_jpg.rf.KZrhN5wRQLc25ECQ0Kla.jpg,0,0,0,1
4373_crop_15_jpg.rf.iltJ5wgQE6r7RUNEwP0H.jpg,1,0,0,0
6343_crop_0_jpg.rf.8uox09K1EHKvNR85yxHs.jpg,0,0,0,1
2125_crop_11_jpg.rf.XBAXsOY8M7Wdp7uqJufj.jpg,1,0,0,0
4388_crop_16_jpg.rf.RiG0LXl2j7QBQMknFogm.jpg,0,0,0,1
1529_crop_0_jpg.rf.937IlHQIKHHURe5vqOOW.jpg,0,0,1,0
4356_crop_14_jpg.rf.E6BXzQBdubPz1YOqj8AZ.jpg,1,0,0,0
1294_crop_3_jpg.rf.eMlp40lKqUuhzItzHG2r.jpg,0,0,0,1
1430_crop_0_jpg.rf.8gCTXW8HpSIpNjiEYPKU.jpg,1,0,0,0
1974_crop_2_jpg.rf.8yOiCW05dqro0SRR72VL.jpg,1,0,0,0
4345_crop_11_jpg.rf.oPmmylowHUS6vGUEyD9A.jpg,0,0,0,1
847_crop_10_jpg.rf.Ju3ZM8CHmppi8z6475jn.jpg,0,0,0,1
4324_crop_0_jpg.rf.JsA08KbnIwQ8JLDTbS7b.jpg,1,0,0,0
1651_crop_5_jpg.rf.8oBLvBvyFHIsfLp80IBc.jpg,0,0,1,0
683_crop_1_jpg.rf.9b26e0SVhfH18ZBGX55B.jpg,0,1,0,0
320_crop_2_jpg.rf.Rnu2UN8w7xmHiVNfA3Ug.jpg,1,0,0,0
1650_crop_4_jpg.rf.KRg10g60wrzwP6tjTDcv.jpg,1,0,0,0
1164_crop_3_jpg.rf.p5dkVQq8OLDxOKInTWlG.jpg,0,0,1,0
4365_crop_4_jpg.rf.RV6L3gQOr5BGzz7JOGC8.jpg,0,0,1,0
4389_crop_6_jpg.rf.X6g2XlgDfXB1Y5rilEfa.jpg,0,0,1,0
1936_crop_0_jpg.rf.syDggxzRxIruZo80bCYL.jpg,1,0,0,0
4411_crop_7_jpg.rf.KZGozTHyVFJmxJ4hJhDV.jpg,0,0,1,0
1968_crop_14_jpg.rf.ES4lJ4sYCzESarFkau3t.jpg,1,0,0,0
6187_crop_1_jpg.rf.ssqzkOPP0mhkfKfhqC8D.jpg,0,0,1,0
6481_crop_0_jpg.rf.pBymNSn0EtymRbLxC1KJ.jpg,0,0,0,1
2052_crop_4_jpg.rf.RoPVkUkuS7ODUQivXOiF.jpg,0,1,0,0
2123_crop_0_jpg.rf.AEthfoJPLnBwMs1N1OGj.jpg,1,0,0,0
4362_crop_14_jpg.rf.jG8ZzZp0MxLO2cveM2vi.jpg,0,1,0,0
4307_crop_4_jpg.rf.owv1mcMAKj5ZhfCBegxz.jpg,0,0,0,1
2056_crop_3_jpg.rf.xXPRAFIDpTrTOXSLRsT5.jpg,0,0,1,0
4358_crop_8_jpg.rf.ex5EaJL3KhHOrjbKeJqa.jpg,0,0,1,0
4366_crop_16_jpg.rf.EjuxtqIsjM2HkzRhwYb6.jpg,1,0,0,0
4403_crop_3_jpg.rf.xyEOxyuvQKCQGhZmY1Zx.jpg,0,1,1,0
496_crop_1_jpg.rf.etKDdtypP78npLfy82kv.jpg,0,0,1,0
33_crop_5_jpg.rf.ApBJrc0i1GRsSZLWM6EX.jpg,0,0,1,0
4385_crop_14_jpg.rf.ev0ZvsLDH0gvDz5Gi5QU.jpg,0,0,0,1
6230_crop_6_jpg.rf.eY2unMHMYI3hRwKRzuxG.jpg,0,0,0,1
1281_crop_8_jpg.rf.RRxYorwpdnW2bstrYDX9.jpg,0,0,0,1
4302_crop_2_jpg.rf.exXP0QLanND6d1BEY2rE.jpg,1,0,0,0
4412_crop_14_jpg.rf.piJYJFNbxOxMrGpSvLgq.jpg,0,1,0,0
4374_crop_8_jpg.rf.ehCa3q3TrjDPn75gQ3V6.jpg,0,0,1,0
4339_crop_8_jpg.rf.xxygxjmUxp2Ey1aZd58O.jpg,0,0,0,1
2126_crop_1_jpg.rf.EnbIqw5vda6s4G6kq3gK.jpg,1,0,0,0
2129_crop_3_jpg.rf.f8AI8KEQYr1Hwnxk23Kt.jpg,1,0,0,0
4354_crop_11_jpg.rf.t7HlvnlIinoh8IyaZBcN.jpg,1,0,0,0
6243_crop_3_jpg.rf.qTrNppMaXT6ntFhovb8k.jpg,0,0,0,1
1302_crop_3_jpg.rf.jCaYLNdMw2MKj5PRjks2.jpg,1,0,0,0
2026_crop_4_jpg.rf.evE5lN67FTJRAGoK4oXy.jpg,1,0,0,0
4293_crop_11_jpg.rf.oxfeMOhmDSFGFGeLv0gH.jpg,0,0,0,1
1665_crop_13_jpg.rf.EA5iUidA8V4YbKLys79J.jpg,0,0,0,1
1054_crop_3_jpg.rf.q5SFVC59wEy6hOuMibVI.jpg,0,0,1,0
1158_crop_5_jpg.rf.stVZlI4L8debOzlt2sy1.jpg,0,0,1,0
1437_crop_0_jpg.rf.exss1fl54jh33oe9DieH.jpg,0,1,0,0
4351_crop_12_jpg.rf.8x0e5i4lYeTYkcl1C6Yq.jpg,0,0,0,1
6350_crop_1_jpg.rf.zhhIYvwDa5H1VSBUWuYI.jpg,0,1,0,0
306_crop_4_jpg.rf.fK2mJoDjiRAx8sk3YyCX.jpg,1,0,0,0
1656_crop_2_jpg.rf.meCi72PVIXevcgCJszQz.jpg,0,0,1,0
